Entry	Entry name	Glycosylation
Q9SJU9	GC1_ARATH	
Q94AU7	GCA3_ARATH	
Q9LZY0	MA654_ARATH	
O80475	MES8_ARATH	
Q8VZK0	MIEL1_ARATH	
Q84JU4	IBR5_ARATH	
Q9LYM3	LOR14_ARATH	
Q9C5S1	MKP1_ARATH	
Q9LSQ1	LOR13_ARATH	
Q9LTY1	MAD1_ARATH	
P0DKC7	HSD4A_ARATH	
O22252	MHX_ARATH	
Q94AJ5	PGLR5_ARATH	
Q9M9E2	PPR45_ARATH	
Q9LRV2	PP256_ARATH	
Q9LJR6	PP253_ARATH	
Q9M2T2	PP16A_ARATH	
Q9LXH0	NRT26_ARATH	
Q9SD76	PHS2_ARATH	
Q9SZG4	PSK4_ARATH	
Q8VZQ0	NRX3_ARATH	
P93039	NAT4_ARATH	
Q9M1V8	P2C50_ARATH	
P92983	PROD1_ARATH	
Q9FK23	MTEF8_ARATH	
Q8LE42	NRPD7_ARATH	
O49436	PP327_ARATH	
Q56X46	MSL2_ARATH	
Q8GYB1	NUD15_ARATH	
O49711	PP335_ARATH	
O23160	MYB73_ARATH	
Q9C5H4	MTV1_ARATH	
Q9LPL5	ODBA1_ARATH	
Q9LFC5	PP360_ARATH	
Q0WMY5	PP365_ARATH	
Q8S9M1	PAP13_ARATH	
O64471	MTX_ARATH	
Q38802	KSA_ARATH	
Q9SF86	PCRK1_ARATH	
Q9SSR6	PPR78_ARATH	
Q9LSK8	PP240_ARATH	
O04017	NAC98_ARATH	
Q9FXB9	PPR84_ARATH	
Q0WQW5	PPR85_ARATH	
O22714	PPR86_ARATH	
Q1PFH7	PPR89_ARATH	
Q9M2K6	PDCB5_ARATH	
Q38850	MYB5_ARATH	
Q6R8G6	PHO14_ARATH	
Q9FZ86	PDCB3_ARATH	
Q9M9X9	PPR18_ARATH	
Q9LUJ4	PP248_ARATH	
O04331	PHB3_ARATH	
Q84J46	PP262_ARATH	
Q9LV11	PMA11_ARATH	
Q9SUU7	PP346_ARATH	
Q8RWN7	P2C32_ARATH	
F4JTS8	NOV_ARATH	
Q9FEB4	PSK5_ARATH	
O23277	PRD1_ARATH	
Q9SXA1	P4KA1_ARATH	
Q9LZP3	PP293_ARATH	
Q9ZQX8	NET1C_ARATH	
Q9SWI1	PKS1_ARATH	
Q9C5U3	PRS8A_ARATH	
P56782	PSBK_ARATH	
Q941I6	PMS1_ARATH	
O04656	NOP5C_ARATH	
Q9FX83	NDS8B_ARATH	
Q9FF41	PMI15_ARATH	
Q8GYX3	MP705_ARATH	
Q9C9Z5	NDUA1_ARATH	
Q9FG89	PNSB5_ARATH	
Q9SCY3	PNSL4_ARATH	
Q9FI37	PEN4_ARATH	
Q9ASS6	PNSL5_ARATH	
Q42589	NLTP1_ARATH	
Q9SEI3	PS10A_ARATH	
Q5PP70	NTM1_ARATH	
Q9FIB6	PS12A_ARATH	
Q9SL41	NAC37_ARATH	
O50039	OTC_ARATH	
Q8LAJ7	PHL3_ARATH	
Q9LFP7	PIX7_ARATH	
Q0WVU3	PHL5_ARATH	
Q940A6	PP325_ARATH	
Q9M126	NAC69_ARATH	
Q9FGL9	PTBP2_ARATH	
Q8LGJ5	PCO2_ARATH	
Q6ICX4	PTBP3_ARATH	
Q9FNN9	PP370_ARATH	
P0C8Q6	PP368_ARATH	
O24633	PSB2B_ARATH	
Q9LN77	P2A12_ARATH	
Q8RWM2	NPRT1_ARATH	
Q944A9	NPS11_ARATH	
O80494	P2B15_ARATH	
Q9LDE4	ERF83_ARATH	
Q9LXB5	FLP2_ARATH	
Q9FVT4	FB63_ARATH	
Q8GWW8	GFA2_ARATH	
O80358	FPG_ARATH	
Q00874	DR100_ARATH	
Q9FX43	M2K9_ARATH	
Q9SXD5	GSXL3_ARATH	
Q9SGE3	H2B2_ARATH	
O64564	HS185_ARATH	
F4IE65	MES13_ARATH	
Q6STH5	HF101_ARATH	
Q9LG02	HMG11_ARATH	
Q94EJ2	HDA8_ARATH	
Q94CA0	LAZH1_ARATH	
P41151	HFA1A_ARATH	
Q5XF59	HIBC4_ARATH	
Q9SR77	HBPL1_ARATH	
Q9FUS8	GSTUH_ARATH	
F4I2X9	INVD_ARATH	
Q9SUG3	ITPK3_ARATH	
Q84MA2	IP5P1_ARATH	
Q9SCR2	KRP2_ARATH	
Q9ZUZ0	KCS13_ARATH	
Q9SXP7	LIP2M_ARATH	
F4JUI9	KN7F_ARATH	
Q9LFA4	IQM3_ARATH	
B6EUA9	PR40A_ARATH	
Q9S6Z8	KCO5_ARATH	
P43288	KSG1_ARATH	
Q8S9M4	PP198_ARATH	
P92558	NU1M_ARATH	
Q9FZ62	PPSP2_ARATH	
Q9SCL7	NAGK_ARATH	
Q9CAA5	PP109_ARATH	
Q0V7V2	P2C42_ARATH	
O81472	MP3K2_ARATH	
Q9C6S5	PHSB_ARATH	
P32961	NRL1_ARATH	
Q6NPT8	PP2B1_ARATH	
Q93YW5	P2C58_ARATH	
Q9SIK7	PSNB_ARATH	
O23722	MVD1_ARATH	
Q9SKB3	PARG1_ARATH	
Q9LVQ8	P2C80_ARATH	
F4JN35	NTL9_ARATH	
P38420	NRPB2_ARATH	
A0A1P8B9P9	PL1_ARATH	
A8MQA3	PP330_ARATH	
Q9SA56	PSAD2_ARATH	
Q8LG95	PP332_ARATH	
Q38851	MYB6_ARATH	
Q9FE25	MYB75_ARATH	
Q84JR3	PP334_ARATH	
Q9SZ10	PP338_ARATH	
Q9LEQ7	PP382_ARATH	
Q6R032	MB3R5_ARATH	
P93319	M670_ARATH	
P56784	MATK_ARATH	
Q8GXP1	MAG2L_ARATH	
Q9M0K4	LAF1_ARATH	
Q9FJT7	NDL1_ARATH	
A8MQA2	NLTPD_ARATH	
Q9C8M1	PT153_ARATH	
Q9S9N4	MRS21_ARATH	
Q94B74	NUDT2_ARATH	
Q9CA54	PP122_ARATH	
Q84K00	NAC78_ARATH	
Q8VYB7	PGTA1_ARATH	
P0C7Q7	PPR38_ARATH	
Q9XIH7	PLT1_ARATH	
Q9SZT0	P4H11_ARATH	
Q9SIL6	PHB6_ARATH	
Q6R8G0	PHO1A_ARATH	
Q38803	MT1B_ARATH	
P54150	MSRA4_ARATH	
Q8LD63	PEP5_ARATH	
Q84ND9	POLIB_ARATH	
O82380	PP175_ARATH	
Q9M3B6	PKP4_ARATH	
Q9LIG6	NIFU4_ARATH	
F4HXV6	NU155_ARATH	
Q9MAT0	PSD1B_ARATH	
Q9SSB5	PRS7A_ARATH	
Q42449	PROF1_ARATH	
Q8RXS1	PNSB4_ARATH	
Q9LNH6	NPS12_ARATH	
Q9LRP1	NPS13_ARATH	
Q9LUB7	OBE2_ARATH	
Q9S736	OBE1_ARATH	
Q9XGZ9	P2C72_ARATH	
O04719	P2C77_ARATH	
Q9LVH5	OE64C_ARATH	
Q9SY07	PP302_ARATH	
Q9ZNT1	NB5R1_ARATH	
P18616	NRPB1_ARATH	
Q39190	PRL2_ARATH	
Q9STP2	PHL21_ARATH	
Q9LNC2	PLA18_ARATH	
F4HXY7	PSS1_ARATH	
Q949Q5	PSAO_ARATH	
Q9SPG5	MYB76_ARATH	
Q9M7Z1	ODB2_ARATH	
O49839	PBL2_ARATH	
Q9S7A3	MOC2A_ARATH	
Q9FGK3	MO25N_ARATH	
B9DFV2	PQT3L_ARATH	
Q9LTF7	MYB82_ARATH	
Q9S714	PSAE2_ARATH	
Q9C6U1	MYB83_ARATH	
Q9LZ19	PP364_ARATH	
Q9LU85	PAP4_ARATH	
Q9XI05	PSB3A_ARATH	
P48000	KNAT3_ARATH	
Q9SY75	PPR30_ARATH	
Q42377	MT4B_ARATH	
Q8RXN3	PPT1_ARATH	
Q9C9U0	PP118_ARATH	
Q9XF91	PSBS_ARATH	
Q9CA58	PP120_ARATH	
Q9ZQA8	PABP7_ARATH	
Q8GT75	NIP1_ARATH	
Q8GWK6	NC104_ARATH	
Q7XJK8	PHE2_ARATH	
Q9M8M3	PP136_ARATH	
Q9SXD8	PPR90_ARATH	
Q9SB37	PMEI7_ARATH	
Q8RWH8	NIPA9_ARATH	
Q8GWX2	NIPA6_ARATH	
Q9M1B0	NLP9_ARATH	
Q9M2C8	PP291_ARATH	
B3H5K9	NEDD1_ARATH	
Q0WPX9	P4KB2_ARATH	
Q9FME8	OPT4_ARATH	
Q9LHN7	PHSC_ARATH	
Q9ZV05	NATA1_ARATH	
Q9LU21	PNSB3_ARATH	
O24616	PSA7B_ARATH	
Q84JD5	P2C68_ARATH	
Q9LXG5	PRE2_ARATH	
Q8LAY8	P2C69_ARATH	
Q9LS68	PEN7_ARATH	
P83755	PSBA_ARATH	
Q9SGN6	NSL1_ARATH	
Q9MAK9	PS10B_ARATH	
Q9SVY0	NRPA1_ARATH	
P83291	NB5R2_ARATH	
Q9CAR0	NAC32_ARATH	
F4IDQ6	NIH_ARATH	
Q9FMN2	PAH2_ARATH	
Q9T0D6	PP306_ARATH	
Q3EBR6	PLA16_ARATH	
Q9LG26	PARN_ARATH	
Q9T0H9	PA71H_ARATH	
Q9M290	NAC61_ARATH	
P56767	PSAB_ARATH	
Q9SRR0	PEX13_ARATH	
Q9XHV0	MYB80_ARATH	
P62113	PSBN_ARATH	
Q0WLC6	PP349_ARATH	
Q6ID70	P23B_ARATH	
Q9ZU95	NUD17_ARATH	
Q8GYL7	PP361_ARATH	
Q9SKN1	MON1_ARATH	
Q8VZT0	NLAL1_ARATH	
Q9FNG8	PP366_ARATH	
O80915	PR1B4_ARATH	
F4HWF9	NSRB_ARATH	
Q9CAN4	P2A11_ARATH	
Q9FIH2	PP414_ARATH	
O49629	PAP2_ARATH	
F4IDW9	PTD_ARATH	
Q8LCG7	NFYC2_ARATH	
O49675	CCD4_ARATH	
P42737	BCA2_ARATH	
Q9SL49	AKB9B_ARATH	
Q9M2K4	BZP61_ARATH	
Q94AP0	ALN_ARATH	
Q9SV41	2A5E_ARATH	
Q8S9M3	GRF9_ARATH	
P0C2G3	FB308_ARATH	
Q8LB33	FB330_ARATH	
Q9LUP7	FB154_ARATH	
O22287	GMPP1_ARATH	
O80741	FB351_ARATH	
Q9C629	FB35_ARATH	
Q9SCL2	FB197_ARATH	
Q9LTB0	EX84B_ARATH	
Q09152	FPPS1_ARATH	
Q7X7A9	FB4_ARATH	
Q05212	DR102_ARATH	
P68349	DOF12_ARATH	
Q9SVA1	FK100_ARATH	
Q9LTP6	EDL13_ARATH	
Q9FKZ0	DRL43_ARATH	
Q8RXS5	DRL40_ARATH	
Q94AT5	EXEC2_ARATH	
Q2V3K2	DF209_ARATH	
Q9CAY3	GPAT5_ARATH	
Q9SAI1	FDM5_ARATH	
Q9FFH0	GLK2_ARATH	
Q9FZD9	DUF3_ARATH	
Q940G6	GID1C_ARATH	
F4KEA4	DUF8_ARATH	
Q2V318	DF254_ARATH	
O65023	EAAC_ARATH	
Q2V493	DF305_ARATH	
Q4VP04	DF308_ARATH	
Q9SPK5	FTHS_ARATH	
O65020	ETO1_ARATH	
O49741	GATA2_ARATH	
Q4PSA3	MA659_ARATH	
Q67XV7	LOR3_ARATH	
F4I111	MCU6_ARATH	
Q9LTX9	HSP7G_ARATH	
Q9ASP6	HNRPQ_ARATH	
Q8H1P9	MB3R3_ARATH	
Q9STU3	MAG2_ARATH	
P92566	M1400_ARATH	
Q9S829	NDHO_ARATH	
Q2V3H0	PP322_ARATH	
B7SY83	PS1_ARATH	
P62090	PSAC_ARATH	
Q9LXE8	PP386_ARATH	
Q9FMD3	PP389_ARATH	
Q9FND8	PP409_ARATH	
O81147	PSA6B_ARATH	
Q9FI80	PP425_ARATH	
Q9LVS3	PP422_ARATH	
Q8VZM1	NAA15_ARATH	
Q39072	CCB15_ARATH	
Q9FJL4	BH078_ARATH	
O23661	ARFC_ARATH	
Q7G8V2	ARR15_ARATH	
Q9LRQ7	BAHD2_ARATH	
Q8H102	BH128_ARATH	
Q8L936	CAP16_ARATH	
Q9C5R8	BAS1B_ARATH	
O80899	CSLB2_ARATH	
Q84M96	ALKR2_ARATH	
O82353	ATL67_ARATH	
Q8VYY4	BASS6_ARATH	
Q38876	AGL8_ARATH	
Q8GZ92	BRXL4_ARATH	
Q37145	ACA1_ARATH	
O49717	CDPKF_ARATH	
Q7XJR9	CDPKG_ARATH	
Q9M2C4	ACCH8_ARATH	
Q9LYS6	CALS6_ARATH	
O04376	2A5B_ARATH	
Q9SYS6	DRE1C_ARATH	
Q9M0I2	EXPB3_ARATH	
Q3E7S1	DEF87_ARATH	
Q6GKX5	FOLB3_ARATH	
Q9FXB2	GOLS2_ARATH	
Q1PFI4	FB69_ARATH	
O22683	CYNS_ARATH	
Q9LEW8	FN3KR_ARATH	
Q9ZPR5	FB97_ARATH	
Q9T076	ENL2_ARATH	
Q9ZR37	DUS1_ARATH	
Q84WU8	FTSH3_ARATH	
Q9SD67	FTSH7_ARATH	
Q9SV98	FK103_ARATH	
O48845	CYB5B_ARATH	
Q94BS8	EF4L2_ARATH	
Q9FG29	EML2_ARATH	
F4I4P3	MED23_ARATH	
Q8LGS1	MARD1_ARATH	
Q9CA83	MAOP4_ARATH	
O65719	HSP7C_ARATH	
Q8RWZ3	IBR3_ARATH	
O80397	M2K4_ARATH	
P94024	M170_ARATH	
P92562	M1310_ARATH	
Q9FLT2	IPMKB_ARATH	
Q9LZV9	NLTPA_ARATH	
Q0WKV3	PPR36_ARATH	
Q9FYE2	PKS4_ARATH	
Q9LT08	PSDE_ARATH	
F4JCN9	PRE4_ARATH	
Q7X9V3	NSI_ARATH	
Q93WC5	PP300_ARATH	
O49347	PSBY_ARATH	
Q9SN39	PP320_ARATH	
O22468	MSI2_ARATH	
P26288	NU4C_ARATH	
Q9LYN0	PR1B1_ARATH	
Q8L6Y3	PP396_ARATH	
Q96262	PCAP1_ARATH	
Q94CE3	BCA5_ARATH	
Q5W7F2	AGD3_ARATH	
F4IPM3	CB60E_ARATH	
P46637	ARGI1_ARATH	
Q9C9K1	CB7_ARATH	
Q8VZ87	CB1B_ARATH	
F4IIU4	AIR9_ARATH	
Q9SRM0	ATL66_ARATH	
Q9C5A4	ARI16_ARATH	
Q9C5U2	AHK2_ARATH	
Q9FL73	DEF69_ARATH	
Q9LXS6	CISY2_ARATH	
Q0WML0	AB27B_ARATH	
Q9FY74	CMTA1_ARATH	
P42738	CM1_ARATH	
Q9C5Q2	AI5L3_ARATH	
Q96282	CLCC_ARATH	
Q9LU18	ERF36_ARATH	
Q6PQQ3	AIL5_ARATH	
P42697	DRP1A_ARATH	
Q9FT50	FB202_ARATH	
Q9C534	FB19_ARATH	
Q0WPN0	DI32L_ARATH	
Q9LXR4	FBL56_ARATH	
Q9SKK0	EBF1_ARATH	
Q501G5	FB250_ARATH	
Q9SX28	GDT15_ARATH	
Q2V325	DEF40_ARATH	
P0C2G6	FBL71_ARATH	
Q8GZ29	GH315_ARATH	
Q9SZ44	FB309_ARATH	
Q9FZD6	FB306_ARATH	
Q9FRL3	ERDL6_ARATH	
Q9FI48	FB288_ARATH	
Q9FFR7	FBL87_ARATH	
Q9LUS5	FB146_ARATH	
Q8LCE1	GLN12_ARATH	
Q96254	GDI1_ARATH	
Q9FHB3	FBRL3_ARATH	
Q9LX74	EXOS5_ARATH	
Q9M1U2	GAT14_ARATH	
Q8GXL7	GAT24_ARATH	
O04093	LOV1A_ARATH	
P53780	METC_ARATH	
Q9STW6	HSP7F_ARATH	
Q8RWM3	MED27_ARATH	
Q67ZE1	HSDD2_ARATH	
P0DKC6	HSD1B_ARATH	
F4J4Y5	MD26A_ARATH	
Q8LPJ5	ICDHP_ARATH	
P92554	M1240_ARATH	
Q9SX73	KIP1L_ARATH	
Q84JS6	KNAT6_ARATH	
Q67YC0	PPSP1_ARATH	
Q9SJN2	PP187_ARATH	
Q9LS10	MT810_ARATH	
Q94JX6	PP391_ARATH	
Q9LME4	P2C09_ARATH	
O82799	NGA1_ARATH	
Q56XR0	BH071_ARATH	
Q9M209	CER7_ARATH	
Q9LHS0	CAP10_ARATH	
Q9ZPI6	AIM1_ARATH	
Q0WQJ3	AVT6D_ARATH	
Q9LVE2	2A5Z_ARATH	
Q9LIP4	C71BX_ARATH	
Q9SSW1	AZF1_ARATH	
Q94BN0	BT2_ARATH	
Q8LGU6	CD27B_ARATH	
Q8S9J6	ASPA_ARATH	
Q9SLI8	2AB2D_ARATH	
P46643	AAT1_ARATH	
Q9SV20	COPB2_ARATH	
O80800	ACPM2_ARATH	
Q6EJ98	BT5_ARATH	
Q6NN00	AGP25_ARATH	
P40940	ARF3_ARATH	
Q02971	CADH7_ARATH	
Q93Y31	ARL8B_ARATH	
Q9ZVD5	AGO4_ARATH	
Q9LU63	ATP1_ARATH	
Q8W4P1	CDKC2_ARATH	
Q9LJ44	COL12_ARATH	
Q9SW80	BLH2_ARATH	
Q9S7Z2	AFP4_ARATH	
O82567	AAPT1_ARATH	
Q8W103	CHR24_ARATH	
Q9FKV1	ANTR5_ARATH	
Q93W93	FBK22_ARATH	
Q9XEE2	ANXD2_ARATH	
Q9FGS0	CP31B_ARATH	
Q9S9N5	CNGC7_ARATH	
Q9SR25	AEL2_ARATH	
Q8L518	CK2_ARATH	
Q9FG23	CK5P3_ARATH	
Q9FIH1	FB281_ARATH	
P0DI04	FBK12_ARATH	
O81775	GDU1_ARATH	
Q9LYC8	GRXS6_ARATH	
Q9LDJ9	FB133_ARATH	
P0CAY2	DEF53_ARATH	
P82794	DEF97_ARATH	
Q9FNY4	DPOLL_ARATH	
Q9CAP3	FB89_ARATH	
Q9S7G7	MB3R1_ARATH	
Q9LTJ1	MBD6_ARATH	
P92556	M1260_ARATH	
Q9SHS8	LSG11_ARATH	
Q8L8B8	LOG3_ARATH	
Q9LW68	LSH4_ARATH	
Q8H0W0	LPA3_ARATH	
Q9ZUA7	MCC03_ARATH	
Q9C7P6	IF4E3_ARATH	
Q9M060	IF62_ARATH	
O04663	IF4E4_ARATH	
Q944S2	GTS1_ARATH	
O49543	MNIF1_ARATH	
Q9FPJ5	LRR1_ARATH	
F4IN32	MCC06_ARATH	
F4J4P8	MCC17_ARATH	
Q6NLV0	HS147_ARATH	
Q9M8T9	MCC1_ARATH	
Q9C882	GTL1_ARATH	
Q9M2I0	MCC25_ARATH	
Q9M2H9	MCC26_ARATH	
O82775	ATI1_ARATH	
F4JD14	BCHC1_ARATH	
O49397	ARR10_ARATH	
O82089	CCH_ARATH	
Q940Z2	ARP5_ARATH	
P15457	2SS1_ARATH	
P0C8K8	ARI6_ARATH	
F4JHT3	BCHA2_ARATH	
Q9SLP1	C78A9_ARATH	
Q94F27	B3GTB_ARATH	
Q8VZC3	AL121_ARATH	
Q42396	CDPKC_ARATH	
Q940Y3	ARID3_ARATH	
Q8GTS2	BZP23_ARATH	
Q3E8L5	FBL85_ARATH	
Q9SGP6	GRXC9_ARATH	
Q4VNZ8	DEF59_ARATH	
Q9FGB8	FB332_ARATH	
Q3E960	FB337_ARATH	
P34795	G6PI_ARATH	
B0F9L4	GOGC6_ARATH	
O65663	FK106_ARATH	
Q43385	DOF37_ARATH	
Q9LSU6	DCAM3_ARATH	
Q1H537	DCVR_ARATH	
O04487	EF1G1_ARATH	
O80493	DMP8_ARATH	
P0C7R2	LI2P2_ARATH	
Q9SR02	MED14_ARATH	
Q9LSE2	ICE1_ARATH	
Q9LV52	HSFC1_ARATH	
O22230	HSFB3_ARATH	
Q9M836	LSH2_ARATH	
Q9LSB1	GUX1_ARATH	
Q94BZ7	GYRBM_ARATH	
Q4PSK1	MBD3_ARATH	
O23346	HIS5B_ARATH	
Q9LSD2	MCC11_ARATH	
Q941I2	KAN3_ARATH	
Q38796	LUMI_ARATH	
Q5D892	MER3_ARATH	
Q9M2J1	MCC19_ARATH	
Q9C5M3	LUP1_ARATH	
Q9FJE8	H2A7_ARATH	
O82782	HIS3_ARATH	
P41377	IF4A2_ARATH	
O82793	IPYR3_ARATH	
Q9M2J0	MCC20_ARATH	
Q8H181	GTL2_ARATH	
Q9M2I2	MCC23_ARATH	
O82768	HIS2_ARATH	
B6EXY6	LUP4_ARATH	
Q9FZI2	LUP5_ARATH	
O65426	LOL2_ARATH	
Q9CAI7	IF4A3_ARATH	
Q9M2H6	MCC28_ARATH	
Q9ZSK1	GTOMC_ARATH	
Q8LCQ4	LHCA6_ARATH	
O81822	HS177_ARATH	
P29830	HS176_ARATH	
F4J5U9	MCC30_ARATH	
Q8LG50	LPAT2_ARATH	
Q9SCK3	HP301_ARATH	
Q4V3C1	MED8_ARATH	
P0DKB9	LPXC4_ARATH	
Q9FKE7	FMO2_ARATH	
Q42328	DF195_ARATH	
Q9SHJ5	GPAT1_ARATH	
Q2V306	DF221_ARATH	
Q2V305	DF219_ARATH	
Q8GWG0	GPAT9_ARATH	
P82621	DF226_ARATH	
P82645	DF235_ARATH	
Q9FFA2	DUF9_ARATH	
P82631	DF251_ARATH	
P0CAY8	DF292_ARATH	
Q2V4J8	DF316_ARATH	
P18064	GPA1_ARATH	
Q4PT02	GAOX5_ARATH	
B3LF48	EHD2_ARATH	
O81024	EKI_ARATH	
Q9LRH6	GAT25_ARATH	
Q2Q493	MIF3_ARATH	
Q8LCU7	MECR_ARATH	
Q9SGU9	MGL_ARATH	
Q9SPN3	MB3R2_ARATH	
Q9FI00	MLO11_ARATH	
Q9S7C0	HSP7O_ARATH	
C0LU16	MED21_ARATH	
Q7XJE6	MCA1_ARATH	
Q93Z01	MIK_ARATH	
F4IN69	MD33B_ARATH	
Q9FZ36	M3K2_ARATH	
Q9LV58	MBF1C_ARATH	
Q9SLJ2	HRD11_ARATH	
Q9SH25	GSXLY_ARATH	
Q84TK0	GSTF4_ARATH	
Q9LXN8	HDA17_ARATH	
Q9FJT8	HATB_ARATH	
O49413	IWS2_ARATH	
Q941D6	HDA14_ARATH	
O23016	KCAB_ARATH	
Q944K3	HDA2_ARATH	
Q9AR07	JMT_ARATH	
O81323	LBD30_ARATH	
O48716	JGB_ARATH	
Q9LTE1	HIP14_ARATH	
P93047	HMGB3_ARATH	
P52410	KASC1_ARATH	
Q9CAS6	GSTUB_ARATH	
Q9SHJ8	HIBC8_ARATH	
Q39128	KAT1_ARATH	
O03982	HIP39_ARATH	
Q9M9F1	GSTUN_ARATH	
Q9LZR5	HDT3_ARATH	
Q9C5J6	IPT9_ARATH	
Q9C8M3	GSTUS_ARATH	
Q84J88	HIP36_ARATH	
Q9LXD8	HEC3_ARATH	
Q9LMH0	KTI12_ARATH	
O81037	BH070_ARATH	
Q8L9W3	ATL23_ARATH	
Q9M643	CCI1_ARATH	
Q9ZWS7	ARR7_ARATH	
Q9SKN5	ARFJ_ARATH	
Q9FG21	ATL71_ARATH	
Q9C8Y2	CAR2_ARATH	
Q9LQM2	ATL81_ARATH	
F4I7Y4	BSK11_ARATH	
Q9LTC7	BH034_ARATH	
Q570S7	CSLG1_ARATH	
Q9ZW95	C7352_ARATH	
Q9ZSA2	CDPKL_ARATH	
Q9LJD7	COP10_ARATH	
Q56YU0	AL2C4_ARATH	
Q9SJM0	CALSA_ARATH	
Q9C627	FB36_ARATH	
Q9LJH5	GLO4_ARATH	
Q3E6X9	FB47_ARATH	
Q9SF23	FOLB1_ARATH	
Q9SJ78	FB98_ARATH	
Q9LQX4	DOF13_ARATH	
O64789	DRL18_ARATH	
Q9C9C4	ENO1_ARATH	
O04492	DRB1_ARATH	
Q9MAH3	DJ1B_ARATH	
Q9SSR8	DRL6_ARATH	
F4KIL8	FBT5_ARATH	
Q67ZM7	FOLK_ARATH	
Q9XFR9	G2OX2_ARATH	
Q93YR3	F10AL_ARATH	
Q9FKW6	FNRL1_ARATH	
Q8VY90	EF105_ARATH	
Q9LH02	FH17_ARATH	
P0C5K3	FH15B_ARATH	
Q9SSS5	CX5BL_ARATH	
F4JH46	DTX34_ARATH	
Q9M8L5	FDL13_ARATH	
A8MQP7	ESFL7_ARATH	
Q8GX37	FH9_ARATH	
Q9FM89	FDL38_ARATH	
Q9SFV2	FHA2_ARATH	
Q9FJ87	DTX50_ARATH	
Q8LAX0	HMT3_ARATH	
O23647	GLGB1_ARATH	
Q9FHR8	DCI1_ARATH	
P17597	ILVB_ARATH	
Q8GWE6	EER5_ARATH	
Q9S757	CYSC1_ARATH	
F4KFC7	MD26C_ARATH	
P92552	M1220_ARATH	
P92520	M820_ARATH	
Q9LZ00	MED4_ARATH	
Q9SRK5	LSF2_ARATH	
P52577	IFRH_ARATH	
A8MRC6	LUR15_ARATH	
P54970	ILL2_ARATH	
Q9LYT7	LEUD2_ARATH	
Q6NKS4	LIL32_ARATH	
O65312	MEDEA_ARATH	
F4ICK8	IWS1_ARATH	
Q38832	IAA14_ARATH	
Q9LN95	BH055_ARATH	
Q9ASS7	CAAT2_ARATH	
Q9SZ58	BRAT1_ARATH	
Q9SSE7	AROD2_ARATH	
F4K2R6	CB60G_ARATH	
Q8W571	ATL32_ARATH	
Q9LZJ8	ARR20_ARATH	
Q94CG2	BET12_ARATH	
Q39016	CDPKB_ARATH	
Q9LVY7	C7161_ARATH	
Q9SIE4	ERF56_ARATH	
Q9LUR3	FAHD2_ARATH	
Q9FGM0	FTSHB_ARATH	
Q9LQ54	DRL12_ARATH	
O23317	DRL24_ARATH	
Q8VZC7	DRL36_ARATH	
Q93ZT5	EDL3_ARATH	
Q9LF38	EDL1_ARATH	
Q9LJP2	GDL51_ARATH	
Q9M9P0	EXP13_ARATH	
Q8L743	G6PD3_ARATH	
P0CAY5	DF166_ARATH	
Q2V3Q1	DF168_ARATH	
Q9SAG8	DNAJ8_ARATH	
P34881	DNMT1_ARATH	
Q9XIE0	FH7_ARATH	
Q9SYD6	DTX42_ARATH	
P82789	DF181_ARATH	
O22867	DF194_ARATH	
Q9LYV6	GEML5_ARATH	
Q9LX15	DFC_ARATH	
Q9FMW5	GEML7_ARATH	
Q8GUK1	DGS1_ARATH	
Q2V304	DF220_ARATH	
F4JH53	FDM2_ARATH	
P82627	DF250_ARATH	
Q9C8L4	ETHE1_ARATH	
P49243	FABH_ARATH	
P93300	M440_ARATH	
Q9SXB6	MLO2_ARATH	
Q84JU6	HOS1_ARATH	
P43299	MCM7_ARATH	
Q9FZP6	MBD12_ARATH	
Q9FFJ8	LIMYB_ARATH	
Q9FWQ5	HAC12_ARATH	
Q9FKB0	LSM5_ARATH	
Q9SI93	MGDG3_ARATH	
F4IN78	HUAL2_ARATH	
Q8L727	GSTT2_ARATH	
P93830	IAA17_ARATH	
Q9FNP9	AGCT_ARATH	
Q8GX46	BH091_ARATH	
Q8L9T5	ATL2_ARATH	
Q8VZJ9	CRCK2_ARATH	
Q9M041	BH140_ARATH	
Q8GW10	BAH1L_ARATH	
O22901	BH151_ARATH	
O65896	CDA1_ARATH	
Q9FYL2	BCP1_ARATH	
Q9C7I8	ALT2_ARATH	
Q9LP07	ARFW_ARATH	
F4JE35	AVT1B_ARATH	
Q9AT76	AGL27_ARATH	
Q9LD45	BI1_ARATH	
P57720	AROC_ARATH	
Q8GXE6	AKT6_ARATH	
Q9S7X6	ACL5_ARATH	
F4I2J8	CATIN_ARATH	
Q9FFE6	AAE5_ARATH	
Q9SEY5	AAE2_ARATH	
Q9SU63	AL2B4_ARATH	
Q9SY65	ASK18_ARATH	
Q8S8C7	FB105_ARATH	
O48832	ERD7_ARATH	
Q9C8L2	FAP3_ARATH	
Q9SAF4	FBK3_ARATH	
Q2V2Y6	DEF66_ARATH	
Q9LUP2	FB155_ARATH	
Q9SZZ9	FBK89_ARATH	
O49420	FBK86_ARATH	
Q9LYY3	FK110_ARATH	
P80852	CWP32_ARATH	
Q39112	GAOX3_ARATH	
Q9LMU0	FCL2_ARATH	
Q42521	DCE1_ARATH	
F4KFD8	LIIP2_ARATH	
Q9SG92	MES17_ARATH	
